Forward Euler	Backward Euler	Crank-Nicolson	exact
0.000000		 0.000000		 0.000000		 1.000000
0.098677		 0.098359		 0.098540		 1.000000
0.197606		 0.196879		 0.197224		 1.000000
0.296536		 0.295704		 0.296179		 1.000000
0.396127		 0.394950		 0.395508		 1.000000
0.495718		 0.494690		 0.495276		 1.000000
0.596127		 0.594950		 0.595508		 1.000000
0.696536		 0.695704		 0.696179		 1.000000
0.797606		 0.796879		 0.797224		 1.000000
0.898677		 0.898359		 0.898540		 1.000000
1.000000		 1.000000		 1.000000		 1.000000
